,author,statement,source,date,target
2058,Louis Jacobson,"""During Obama's first five years as president, black unemployment increased 42 percent. During Reagan's presidency, black unemployment dropped 20 percent.""",Facebook posts,"May 22, 2015",pants-fire
2059,W. Gardner,"""Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.""",Garnet Coleman,"• May 13,",pants-fire
2060,Lauren Carroll,"The projected revenue from the Mayweather/Pacquiao fight is ""larger than the annual GDP of 29 different countries.""",Jim Lampley,"May 3, 2015",pants-fire
2061,Jon Greenberg,"Says Baltimore police are ""trained by Mossad and Shin Bet.""",Nation of Islam Research Group,"April 29, 2015",pants-fire
2062,Audrey Bowler,Facebook has unveiled new rules to stop their users from creating posts related in any way to religion.,Facebook posts,"April 10, 2015",pants-fire
2063,W. Gardner,"Says Ted Cruz said, ""There is no place for gays or atheists in my America. None. Our Constitution makes that clear.""",Facebook posts,"• April 8,",pants-fire
2064,Jon Greenberg,"Says President Ronald Reagan ""had a month of job creation of 1 million.""",George Will,"April 6, 2015",pants-fire
2065,Lauren Carroll,"Says Hillary Clinton will receive her ""congressional salary until she dies"" and the Secret Service pays her mortgage.",Chain email,"April 6, 2015",pants-fire
2066,W. Gardner,Says Ted Cruz just flip-flopped about the president needing to be U.S.-born.,Facebook posts,"• March 27,",pants-fire
2067,Tom Kertscher,"Says Gov. Scott Walker ""has been rated America’s most factually-challenged politician.""",Democratic Party of Wisconsin,"March 27, 2015",pants-fire
2068,Amy Sherman,"U.S. Rep. Patrick Murphy ""voted to allow members of Congress to receive taxpayer-funded health care for life.""",National Republican Senatorial Committee,"March 25, 2015",pants-fire
2069,Joshua Gillin,"Recent solar energy policies in Georgia ""have resulted in rate hikes and did not result in solar becoming any more economically viable.""",Americans for Prosperity: Florida,"March 24, 2015",pants-fire
2070,Nancy Badertscher,Creflo Dollar needed a $65 million Gulfstream G650 to carry thousands of pounds of food and other supplies -- as well as the Word of God -- worldwide.,Juda Engelmayer,"March 23, 2015",pants-fire
2071,W. Gardner,"Texas this fiscal year will ""have more money in reserve than the other 49 states combined.""",Dan Patrick,"• March 4,",pants-fire
2072,W. Gardner,"Sheila Jackson Lee of Texas said: ‘Hey, all you wrinkly, white-aged has-beens: It’s time for you to die and let the next generation have your spot on the planet.’",Facebook posts,"• February 24,",pants-fire
2073,Lauren Carroll,"""There is a very identifiable Somali community"" back home in Delaware.",Joe Biden,"February 19, 2015",pants-fire
2074,Jon Greenberg,"On climate change, ""the temperature readings have been fabricated, and it's all blowing up in their (scientists') faces.""",Dana Perino,"February 13, 2015",pants-fire
2075,W. Gardner,"A Texas law says ""that you can’t shoot bears out of the second floor of a window.""",Alcee Hastings,"• February 12,",pants-fire
2076,April Hunt,"Mercury is used in vaccines, and there is no safe level of mercury.",Mike Adams,"February 11, 2015",pants-fire
2077,Jon Greenberg,"""Sheriffs Call For Obama’s Lynching While Leader Meets With GOP Senators""",Urban Intellectuals,"February 9, 2015",pants-fire
2078,Tom Kertscher,"Fundamental changes made to the language describing the Wisconsin Idea in the University of Wisconsin System's mission statement were the result of a ""drafting error.""",Scott Walker,"February 6, 2015",pants-fire
2079,Jon Greenberg,"The children coming across the southern U.S. border ""were never examined after they got here and quarantined if they had a disease. They were just sent out across the country. Many of them had measles ... We now have an outbreak of it all because of our immigration policy.""",Rush Limbaugh,"February 5, 2015",pants-fire
2080,Tom Kertscher,"""Documents released from the Soviet Union"" show ""the Soviet Union started treating"" President Ronald Reagan more seriously after Reagan fired the air traffic controllers.",Scott Walker,"January 28, 2015",pants-fire
2081,W. Gardner,"The U.S. unemployment rate has ""been massaged, it’s been doctored.""",Rick Perry,"• January 26,",pants-fire
2082,Warren Fiske,"On assault weapon violence: ""Ducks have more protection than people in Virginia.""",Alfonso Lopez,"January 26, 2015",pants-fire
2083,Lauren Carroll,"""You cannot build a little guy up by tearing a big guy down -- Abraham Lincoln said it.""",John Kasich,"January 25, 2015",pants-fire
2084,Katie Sanders,"""There are actual cities"" like Birmingham, England, ""that are totally Muslim where non-Muslims just simply don’t go in.""",Steven Emerson,"January 14, 2015",pants-fire
2085,Louis Jacobson,"""Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.""",Facebook posts,"January 6, 2015",pants-fire
2086,Jon Greenberg,"""Fox News airs Stuart Scott R.I.P. tribute with picture of Stephen A. Smith.""",NaHa Daily,"January 6, 2015",pants-fire
2087,Louis Jacobson,"New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""",Chain email,"January 5, 2015",pants-fire
2088,Lauren Carroll,"Says President Barack Obama has said ""that everybody should hate the police.""",Rudy Giuliani,"December 23, 2014",pants-fire
2089,Louis Jacobson,"""Congress is a very special group of people. More than 80 percent of them never left the United States.""",Sergey Lavrov,"December 17, 2014",pants-fire
2090,W. Gardner,"Texas House Speaker Joe Straus said, ‘I do not care if Wallace Hall swings from a tree.’",Wallace Hall,"• December 17,",pants-fire
2091,Steve Contorno,"""Nobody suffered any lasting injuries"" from the CIA interrogation program.",Peter King,"December 15, 2014",pants-fire
2092,Louis Jacobson,"""When (Barack Obama) took office, 2.3 million people were out of work. Five-plus years later, we have 5 million-plus out of work.""",Facebook posts,"December 9, 2014",pants-fire
2093,Louis Jacobson,"""Fluoride in the water, that was originally done by the Nazis!""",Jesse Ventura,"December 8, 2014",pants-fire
2094,Louis Jacobson,"Says a man in Ferguson, Mo., was photographed holding a sign that said, ""No mother should have to fear for her son's life every time he robs a store.""",Chain email,"December 4, 2014",pants-fire
2095,Louis Jacobson,"""794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.""",Facebook posts,"December 2, 2014",pants-fire
2096,Nai Issa,"A sign in Dearborn, Mich., for the Advancement of Islamic Agenda for America says, ""Allah be praised. America we will kill you all and nothing you can do to stop it.""",Facebook posts,"November 24, 2014",pants-fire
2097,W. Gardner,"Austin mayoral candidate Steve Adler has ""never been active in anything that has to do with City Hall.""",Mike Martinez,"• November 20,",pants-fire
2098,Katie Sanders,"""The Kochs stand to make around $100 billion if the government approves the Keystone XL pipeline.""",Thom Hartmann,"November 19, 2014",pants-fire
2099,Lauren Burns,"""Congress Approves Bill Offering Free Cars To Welfare Recipients.""",AmericanNews.com,"November 17, 2014",pants-fire
2100,Lauren Burns,"""According to recent reports, a group of death panels organized under Obamacare ordered their first execution.""",AmericanNews.com,"November 11, 2014",pants-fire
2101,Aaron Sharockman,"Loretta Lynch, the new nominee for attorney general, ""was a member of Bill Clinton's defense team during the 1992 Whitewater corruption probe.""",Breitbart,"November 10, 2014",pants-fire
2102,Louis Jacobson,"""If Cory Gardner gets his way, you'd better stock up on condoms.""",NARAL Pro-Choice America,"October 30, 2014",pants-fire
2103,Lauren Burns,"The Affordable Care Act says that ""at age 76 when you most need it most, you are not eligible for cancer treatment. …  Cancer hospital will ration care according to the patient's age.""",Chain email,"October 21, 2014",pants-fire
2104,Dylan Baddour,"""Prayer rugs have recently been found on the Texas side of the border in the brush.""",David Dewhurst,"October 19, 2014",pants-fire
2105,Alex Kuffner,"""Elorza wants to teach our public school children about the ‘non-existence of God.’""",Local 799 of the International Assoc. of Fire Fighters,"October 19, 2014",pants-fire
2106,W. Gardner,"""In 2013,"" Dan Patrick voted ""against funding to test the backlog of rape kits, allowing rapists to walk free.""",Leticia Van de Putte,"• October 17,",pants-fire
2107,Nai Issa,"""2014 Federal Tax Refunds To Be Delayed Until October 2015.""",Chain email,"October 16, 2014",pants-fire
2108,Jon Greenberg,"Says President Barack Obama’s recent New York fundraising trip ""cost between $25 million and $50 million.""",Donald Trump,"October 14, 2014",pants-fire
2109,Dylan Baddour,"""At least 10 ISIS fighters have been caught coming across the Mexican border in Texas"" and there are ""dozens more that did not get caught by the Border Patrol.""",Duncan Hunter,"October 10, 2014",pants-fire
2110,Jon Greenberg,"""According to a government supplier of emergency products, the Disaster Assistance Response Team was told to be prepared to be activated in the month of October for an outbreak of Ebola.""",Morgan Brittany,"October 8, 2014",pants-fire
2111,Joshua Gillin,"Says U.S. Rep. Steve Southerland ""voted himself health care for life.""",Democratic Congressional Campaign Committee,"October 8, 2014",pants-fire
2112,Jon Greenberg,"The non-profit group Feeding America is lying when it claims ""that one in five kids is fighting starvation daily"" in the United States.",William Benson Huber,"October 1, 2014",pants-fire
2113,Steve Contorno,"""Mary Landrieu voted to take away your gun rights.""",National Rifle Association,"October 1, 2014",pants-fire
2114,April Hunt,"""Michelle Nunn’s own plan says she funded organizations linked to terrorists.""",David Perdue,"September 26, 2014",pants-fire
2115,W. Gardner,"""Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.""",Wendy Davis,"• September 25,",pants-fire
2116,Steve Contorno,Says Mary Landrieu voted to fund benefits for illegal immigrants ahead of veterans.,Bill Cassidy,"September 25, 2014",pants-fire
2117,Lauren Carroll,"Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible credit and more.",Facebook posts,"September 24, 2014",pants-fire
2118,Dana Tims,"Was Martha Kanter ""dispatched to Corvallis with $17 million in stimulus money"" to save Craig Robinson’s job?",Bloggers,"September 23, 2014",pants-fire
2119,Amy Sherman,"A Scott Rothstein victim says that he was ""swindled"" by Charlie Crist.",Rick Scott,"September 22, 2014",pants-fire
2120,Dylan Baddour,"""To deprive"" underprivileged children ""of a meat-based protein during school lunch is most likely depriving them of their only source of protein for the day.""",Todd Staples,"September 21, 2014",pants-fire
2121,Lauren Carroll,"Says ""President Obama hijacked the farm bill (and) turned it into a food stamp bill.""",Tom Cotton,"September 19, 2014",pants-fire
2122,Katie Sanders,"""Super Bowl Sunday has the highest rate of domestic violence.""",Mika Brzezinski,"September 18, 2014",pants-fire
2123,Louis Jacobson,"""Three of five detainees swapped (for Bowe Bergdahl) are now ISIS leaders.""",Bloggers,"September 18, 2014",pants-fire
2124,Amy Sherman,"Recently Rick Scott ""closed 30 women’s health care centers across the state.""",Lois Frankel,"September 18, 2014",pants-fire
2125,W. Gardner,"""As chair of the Senate Education Committee, I led the charge to restore most of the education cuts from last session.""",Dan Patrick,"• September 15,",pants-fire
2126,Derek Tsang,"A flight from Atlanta to Houston was canceled due to a ""terrorist dry run.""",Facebook posts,"September 11, 2014",pants-fire
2127,Linda Qiu,"""McDonald’s hamburgers are only 15 percent ‘real beef.’ The other 85 percent is meat filler cleansed with ammonia, which causes stomach and intestinal cancer.""",Facebook posts,"September 3, 2014",pants-fire
2128,Lauren Carroll,"Says Dan Sullivan approved a ""light sentence"" for a sex offender who got out of prison and is now charged with a gruesome murder and sexual assault.",Mark Begich,"September 3, 2014",pants-fire
2129,Louis Jacobson,"""Over 73% of all donations raised (from the ALS Ice Bucket Challenge) are going to fundraising, overhead, executive salaries, and external donations.""",Bloggers,"September 2, 2014",pants-fire
2130,Louis Jacobson,Says Iowa Gov. Terry Branstad chartered a plane to remove 124 young illegal immigrants from his state and take them back to Honduras.,Chain email,"August 27, 2014",pants-fire
2131,Joshua Gillin,"Obamacare ""prevents (Florida) from regulating insurance.""",Republican Party of Florida,"August 20, 2014",pants-fire
2132,Derek Tsang,"Documents released by Edward Snowden reveal that American, British and Israeli intelligence agencies worked together to create the Islamic State.",Bloggers,"August 19, 2014",pants-fire
2133,W. Gardner,"Says Ted Cruz ""was just bribed by the Kochs to introduce a bill that would give them and their allies America’s national forests, parks, and other public lands and open them for mining, drilling, fracking and logging.""",Occupy Democrats,"• August 17,",pants-fire
2134,Jim Haddadin,"Says Marilinda Garcia supports ""$150 billion in new taxes.""",Gary Lambert,"August 15, 2014",pants-fire
2135,Jon Greenberg,"""Far more children died last year drowning in their bathtubs than were killed accidentally by guns.""",Tucker Carlson,"August 15, 2014",pants-fire
2136,Lauren Carroll,"Says the former president of the Czech Republic said the American people were a ""confederacy of fools"" for electing Barack Obama.",Chain email,"August 14, 2014",pants-fire
2137,Aaron Sharockman,"The wife of the Ferguson, Mo., police chief said African-Americans in Ferguson ""are feral and violent.""",Tweets,"August 14, 2014",pants-fire
2138,Katie Sanders,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak.,Bloggers,"August 11, 2014",pants-fire
2139,Louis Jacobson,"""I haven’t really proposed (phasing out aid to Israel) in the past.""",Rand Paul,"August 7, 2014",pants-fire
2140,W. Gardner,"Austin mayoral candidate ""Mike Martinez takes corporate money.""",Eugene Sepulveda,"• August 7,",pants-fire
2141,Jon Greenberg,"President Barack Obama’s latest executive order ""mandates the apprehension and detention of Americans who merely show signs of ‘respiratory illness.’ """,Bloggers,"August 6, 2014",pants-fire
2142,Jon Greenberg,"Women ""own just 1 percent of the world’s land.""",Oxfam Ireland,"August 5, 2014",pants-fire
2143,Katie Sanders,"The Consumer Financial Protection Bureau ""passed a rule giving the agency unprecedented power to shut down businesses, no matter what the reason, at any time it wishes.""",Katie Pavlich,"August 5, 2014",pants-fire
2144,Dave Umhoefer,"""Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.""",Scott Walker,"August 4, 2014",pants-fire
2145,Lauren Carroll,"The United States is at ""historic record highs"" of individuals being apprehended on the border from countries with terrorist ties such as ""Pakistan or Afghanistan or Syria.""",Rick Perry,"August 3, 2014",pants-fire
2146,Nancy Madsen,"""This administration is slashing the Navy to pay for more Obamacare.""",Ed Gillespie,"August 3, 2014",pants-fire
2147,Lauren Carroll,"""Global warming is a hoax.""",Lenar Whitney,"August 1, 2014",pants-fire
2148,W. Gardner,Says John Cornyn dodged the draft during the Vietnam War.,David Alameel,"• July 31,",pants-fire
2149,Katie Sanders,"""I'm not a conspiracy theorist and I never allow conspiracy theorists on my program.""",Peter Lavelle,"July 30, 2014",pants-fire
2150,Katie Sanders,"""We know how to stop AIDS: persuade men not to have sex with men.""",Bryan Fischer,"July 30, 2014",pants-fire
2151,W. Gardner,"""We’ve had about 3,000 murders"" in connection with lax border security.",Greg Abbott,"• July 29,",pants-fire
2152,W. Gardner,"More than 3,000 homicides were committed by ""illegal aliens"" over the past six years.",Rick Perry,"• July 23,",pants-fire
2153,Louis Jacobson,"Says former Federal Reserve Chairman Alan Greenspan said that ""if the workers are more insecure, that's very healthy for the society"" because ""they'll serve the masters gladly and passively.""",Facebook posts,"July 21, 2014",pants-fire
2154,Louis Jacobson,"Amid the ""crisis at our southern border,"" there are ""reports of illegal migrants carrying deadly diseases such as … Ebola virus.""",Phil Gingrey,"July 18, 2014",pants-fire
2155,Jon Greenberg,"""North Korea is telling its people that their men’s national team is in the World Cup final.""",Bloggers,"July 17, 2014",pants-fire
2156,Linda Qiu,"Fox News is ""banned in Canada"" because it violates a law that ""prevents ‘news’ channels from lying to their viewers.""",Facebook posts,"July 14, 2014",pants-fire
2157,C. Eugene,"""Although the governor doubled the beach fees . . . all the money, as we found out, is all going to an out-of-state company. The state isn't even getting the money for that.""",John DePetro,Jr. • July,pants-fire
2158,Louis Jacobson,"""Justice John Roberts Signed Off On Obama’s Arrest For Treason.""",Bloggers,"July 9, 2014",pants-fire
2159,Steve Contorno,"""In the last three years alone, 13 times, the Supreme Court, unanimously, 9-0, including all of the president's liberal picks, have struck down the president's executive orders.""",Sean Spicer,"July 9, 2014",pants-fire
2160,Nancy Badertscher,"""Gov. Deal has the worst record on education in the history of this state.""",Matt McGrath,"July 2, 2014",pants-fire
2161,Jon Greenberg,"""Obama regime planned the influx of illegal alien children at the border.""",Rush Limbaugh,"June 30, 2014",pants-fire
2162,Dave Umhoefer,"When asked by a reporter whether he’s at the center of a ""criminal scheme"" to violate campaign laws, Gov. Scott Walker nodded yes.",Democratic Party of Wisconsin,"June 27, 2014",pants-fire
2163,Jon Greenberg,"""NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.""",Steve Doocy,"June 25, 2014",pants-fire
2164,Louis Jacobson,"Says Barack Obama said that ""ordinary men and women are too small-minded to govern their own affairs"" and that individuals should ""surrender their rights to an all-powerful sovereign.""",Chain email,"June 23, 2014",pants-fire
2165,W. Gardner,"Says of flood of non-Mexicans being apprehended at the border: ""These are people that are coming from states like Syria that have substantial connections back to terrorist regimes and terrorist operations.""",Rick Perry,"• June 22,",pants-fire
2166,Molly O'Connor,"President Barack Obama ""is the first president to keep a dog-trainer on retainer for $102,000 a year at taxpayer expense.""",Chain email,"June 18, 2014",pants-fire
2167,Louis Jacobson,"Barack Obama is the ""first president to file lawsuits against the states he swore an oath to protect.""",Chain email,"June 18, 2014",pants-fire
2168,Jon Greenberg,"Says a picture he posted on Facebook of a man posing in front of five decapitated human heads is ""one of the subhuman mongrels our president set free.""",Ted Nugent,"June 16, 2014",pants-fire
2169,Nancy Madsen,"Sens. Mark Warner and Tim Kaine voted ""to let the U.N. take OUR guns.""",Chain email,"June 15, 2014",pants-fire
2170,Louis Jacobson,"""Obama Signs Bill Forgiving All Student Loan Debt.""",Chain email,"June 9, 2014",pants-fire
2171,C. Eugene,"Ken ""Block supports Obamacare.""",Allan Fung,Jr. • June,pants-fire
2172,Sean Gorman,"U.S. Reps. Eric Cantor and Luis Gutierrez were ""touring the country last year … joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.""",Laura Ingraham,"June 6, 2014",pants-fire
2173,Katie Sanders,"Says Michele Bachmann said on Fox News, ""This country could use a president like Benjamin Franklin again.""",Facebook posts,"June 5, 2014",pants-fire
2174,Shannon Beckham,Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day.,Chain email,"May 30, 2014",pants-fire
2175,Louis Jacobson,"""Solar panels drain the sun’s energy.""",Chain email,"May 29, 2014",pants-fire
2176,Louis Jacobson,"""Obama Announces Plans For A Third Term Presidential Run""",Chain email,"May 23, 2014",pants-fire
2177,Jon Greenberg,"Obamacare is ""one big fat VA system.""",Kimberly Guilfoyle,"May 22, 2014",pants-fire
2178,Amy Sherman,"A company hired to do Common Core testing in Florida will ""attract every one of your children to become as homosexual as they possibly can.""",Charles Van Zant,"May 20, 2014",pants-fire
2179,Louis Jacobson,"""No Republicans voted for"" recent hikes in the income tax, payroll tax, capital gains tax, dividend tax and estate tax. ""These taxes were all passed under … Obamacare.""",Chain email,"May 14, 2014",pants-fire
2180,W. Gardner,"Wendy Davis ""was just doing a fund-raiser in Chicago with the international socialists organization.""",David Dewhurst,"• May 9,",pants-fire
2181,W. Gardner,Wendy Davis raised money for a U.S. House Democrat who is a member of a Democratic socialists group.,Greg Abbott,"• May 9,",pants-fire
2182,Amy Sherman,"""Florida Democrats just voted to impose Sharia law on women.""",Bloggers,"May 8, 2014",pants-fire
2183,Steve Contorno,"Idaho Republican Rep. Mike Simpson is a ""liberal"" who voted with Nancy Pelosi to ""fund sex study programs of San Francisco prostitutes"" and ""to regulate the sale of firearms.""",Madison Action Fund,"May 7, 2014",pants-fire
2184,Jon Greenberg,"""There are over 200 documented cases where (Obama) has lied.""",Wayne Rogers,"May 6, 2014",pants-fire
2185,Louis Jacobson,"""For every Kentuckian that has enrolled in Obamacare, 40 have been dropped from their coverage.""",Rand Paul,"May 5, 2014",pants-fire
2186,C. Eugene,"""Residential property taxes [in Providence] are up nearly 27 percent under Mayor Taveras.""",Gina Raimondo,Jr. • May,pants-fire
2187,C. Eugene,"Says gubernatorial candidate Clay Pell ""hasn't spent a dime on advertising.""",Robert Walsh,Jr. • May,pants-fire
2188,Dana Tims,"Jules Bailey ""was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.""",Brian Wilson,"May 1, 2014",pants-fire
2189,Jon Greenberg,"Says Los Angeles Clippers owner Donald ""Sterling is a Democrat.""",Drudge Report,"April 28, 2014",pants-fire
2190,Jon Greenberg,"""The Constitution simply does not authorize the federal government to own any of this land (in the Western states).""",Andrew Napolitano,"April 28, 2014",pants-fire
2191,Louis Jacobson,"""Over 300K home owner suicides attributed to foreclosures.""",Facebook posts,"April 25, 2014",pants-fire
2192,Amy Sherman,"Because the EPA closed a lead smelter in Missouri, ""all lead for bullets will have to come from overseas!""",Chain email,"April 25, 2014",pants-fire
2193,Katie Sanders,"Says Charlie Crist's campaign bashed Sen. Bill Nelson's ""big-government solutions.""",MSNBC,"April 25, 2014",pants-fire
2194,Jon Greenberg,"The Bundy Ranch deal is all about Nevada Sen. Harry Reid ""using federal violence to take people’s land in his state so he can package it to re-sell it to the Chinese.""",Bloggers,"April 24, 2014",pants-fire
2195,W. Gardner,"Dan Patrick ""changed his name from Danny Goeb to hide from"" his ""debts.""",David Dewhurst,"• April 18,",pants-fire
2196,Louis Jacobson,"Says Bruce Braley took ""tens of thousands from his friends in the health insurance industry"" and gave them ""special favors"" by voting for Obamacare.",Freedom Partners,"April 11, 2014",pants-fire
2197,Katie Sanders,Says Rep. Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings.,Facebook posts,"April 10, 2014",pants-fire
2198,Louis Jacobson,"Says Michelle Obama waved ""red communist flags"" on her trip to China.",Chain email,"April 4, 2014",pants-fire
2199,Dave Umhoefer,"""Wisconsin wages are declining at double the rate of other states.""",Mary Burke,"March 31, 2014",pants-fire
2200,Tim Ryan,"Says Marco Rubio believes the earth is 9,000 years old and that humans hunted dinosaurs to extinction; says  Rand Paul believes the earth is 10,000 years old and God removed dinosaurs ""to make space for humans.""",Facebook posts,"March 25, 2014",pants-fire
2201,Jon Greenberg,"""Reporters rehearse questions with White House press (secretary).""",Drudge Report,"March 20, 2014",pants-fire
2202,Katie Sanders,"President Barack Obama spent ""$5 billion paying Ukrainians to riot and dismantle their democratically elected government.""",Facebook posts,"March 19, 2014",pants-fire
2203,Jon Greenberg,"Says President Abraham Lincoln ""tried to arm the slaves.""",Andrew Napolitano,"March 18, 2014",pants-fire
2204,Louis Jacobson,"Says President Barack Obama told a room of students, ""Children, every time I clap my hands together, a child in America dies from gun violence,"" and then a child told him he could solve the problem by not clapping any more.",Chain email,"March 17, 2014",pants-fire
2205,Tom Kertscher,"Under Scott Walker, Wisconsin ""unemployment's up"" from 4.8% to 6.2%",Mary Burke,"March 7, 2014",pants-fire
2206,Jon Greenberg,"""I've been a cop in Lake County, Michigan, since 1982 thereabout. I conduct federal raids with the DEA and ATF and U.S. Marshals and the FBI and Texas Rangers.""",Ted Nugent,"February 27, 2014",pants-fire
2207,Julie Kliegman,"Says Nancy Pelosi said, ""Waiting long hours in the emergency room will allow you to make new friends!""",Facebook posts,"February 26, 2014",pants-fire
2208,Katie Sanders,A YouGov.com poll shows 71 percent of Obama voters regret voting for him.,Bloggers,"February 25, 2014",pants-fire
2209,Louis Jacobson,"Under current policies, ""we're going to reduce the overall debt of the United States by $3 trillion over the next 10 years.""",Richard Durbin,"February 25, 2014",pants-fire
2210,Steve Contorno,"""Mitch McConnell voted with Harry Reid to infringe on our gun rights.""",Matt Bevin,"February 24, 2014",pants-fire
2211,Aaron Sharockman,A photo from the Russia-Finland hockey game shows a sad Vladimir Putin and Dmitry Medvedev.,Tweets,"February 19, 2014",pants-fire
2212,C. Eugene,"""The Republican leadership in the House has refused to address the issues that matter the most to Rhode Island, such as passing a jobs bill.""",Jonathan Boucher,Jr. • February,pants-fire
2213,Sue Owen,"Says Michele Bachmann said ""English was good enough for Jesus when he wrote the Bible.""",Facebook posts,"February 12, 2014",pants-fire
2214,W. Gardner,"John Cornyn ""voted twice in 2013 to back Obama’s amnesty plan.""",Steve Stockman,"• February 10,",pants-fire
2215,Steve Contorno,"Says President Barack Obama has issued upwards of 1,000 executive orders, more than any modern president.",Chain email,"February 6, 2014",pants-fire
2216,Katie Sanders,"A friend’s sister ""died from Obamacare"" because Blue Shield ""completely just pulled out of California.""",Ann Coulter,"February 5, 2014",pants-fire
2217,W. Gardner,"""25% of human trafficking victims are located in Texas.""",John Cornyn,"• January 29,",pants-fire
2218,Dana Tims,"Monica Wehby and Jason Conger are ""causing devastating consequences"" for nearly 23,000 Oregonians looking for work.",Justin Barasky,"January 28, 2014",pants-fire
2219,Louis Jacobson,"""Forty years ago, hardly anybody in the country had health insurance.""",Louie Gohmert,"January 24, 2014",pants-fire
2220,Tom Kertscher,"""The average rate of fraud"" in the Earned Income Tax Credit, Medicare, Medicaid and food stamps programs ""is 20 to 25 percent.""",Ron Johnson,"January 20, 2014",pants-fire
2221,Dave Umhoefer,"Action by the Milwaukee County Board will ""provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers $300,000.""",David Cullen,"January 19, 2014",pants-fire
2222,Aaron Sharockman,"During the lead-up to the American Revolutionary War, ""some guy in Boston got his head blown off because he tried to secretly raise the tax on tea.""",Andrea Tantaros,"January 16, 2014",pants-fire
2223,Tom Kertscher,"Scott Walker's income ""tax plan is a tax hike. It increases taxes for nearly 80% of the people in the state.""",Mary Burke,"January 16, 2014",pants-fire
2224,Dana Tims,"Oregon Rep. Tina Kotek, D-Portland, has ""never held a job nor run a business""",Bill Post,"January 15, 2014",pants-fire
2225,Katie Sanders,"Says the media created the term ""polar vortex"" and the cold air proves ""the ice isn’t melting.""",Rush Limbaugh,"January 8, 2014",pants-fire
2226,C. Eugene,"""Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.""",For Our Daughters RI,Jr. • January,pants-fire
2227,Louis Jacobson,"""Obamacare Medical Codes Confirm: Execution by Beheading To Be Implemented in America.""",Bloggers,"January 2, 2014",pants-fire
2228,Caryn Shinske,"""The fact that one town has three lanes dedicated to it, that kind of gets me sauced.""",Chris Christie,"December 22, 2013",pants-fire
2229,Jon Greenberg,"""By the word religion in the First Amendment, the founders meant Christianity.""",Bryan Fischer,"December 16, 2013",pants-fire
2230,Louis Jacobson,"School children can earn higher grades by studying Islam under a new ""nationwide Muslim outreach program"" announced by President Barack Obama.",Bloggers,"December 16, 2013",pants-fire
2231,W. Gardner,"""The Earth is not warming.""",Barry Smitherman,"• December 13,",pants-fire
2232,Lilly Maier,"Says Vladimir Putin said, ""President Obama and his fellow Democrats are either idiots or deliberately trying to destroy their own economy.""",Facebook posts,"December 5, 2013",pants-fire
2233,Amy Sherman,"""Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.""",Jeb Bush,"December 4, 2013",pants-fire
2234,Amy Sherman,"""Back door gun control is in full effect in the United States"" due to ""Obama’s Environmental Protection Agency.""",Allen West,"December 3, 2013",pants-fire
2235,Louis Jacobson,"Says the Obama administration is handing out a pamphlet titled, ""What To Do When The Veteran In Your Classroom Attempts A Mass Shooting""",Mr. Conservative,"November 12, 2013",pants-fire
2236,Dave Umhoefer,"With a bill bringing $100 million in property tax relief, ""the typical Wisconsin homeowner will save approximately $680 over four years.""",Scott Walker,"November 7, 2013",pants-fire
2237,Jon Greenberg,"Says Barack Obama ""knew half of the population of the United States would lose their health insurance.""",Glenn Beck,"November 6, 2013",pants-fire
2238,Louis Jacobson,"""What we said was, you can keep (your plan) if it hasn’t changed since the law passed.""",Barack Obama,"November 6, 2013",pants-fire
2239,Dave Umhoefer,"""We’re one of the only communities in the country that didn’t lose population in the last census.""",Chris Abele,"November 3, 2013",pants-fire
2240,W. Gardner,"""Texas Governor Rick Perry’s voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters.""",Democratic Governors Association,"• October 31,",pants-fire
2241,Steve Contorno,"""If I have affordable coverage in my workplace, I'm not eligible to go into the marketplace. ... It’s illegal.""",Kathleen Sebelius,"October 30, 2013",pants-fire
2242,C. Eugene,"""Soldiers Donating to Tea Party Now Face Punishment Under the Uniform Code of Military Justice.""",Rhode Island Tea Party,Jr. • October,pants-fire
2243,Tom Kertscher,"Wisconsin sold fresh water to California, helping that state's dairy industry, and ""lost a bunch of jobs (and) a bunch of farmland.""",Amardeep Kaleka,"October 28, 2013",pants-fire
