,author,statements,source,date,target,BinaryTarget,BinaryNumTarget
2925,Samantha Putterman,Actor Tom Selleck praised President Donald Trump in a meeting with Breitbart.,Bloggers,"12, 2020 2020",false,FALSE,0
2926,Ciara O'Rourke,“Trump revokes Barack Obama’s security clearance.”,Bloggers,"11, 2020 2020",false,FALSE,0
2927,Ciara O'Rourke,“Dr. Fauci sat on Microsoft’s board of directors.”,Viral image,"11, 2020 2020",false,FALSE,0
2928,Tom Kertscher,Black cats in Vietnam are being killed and consumed as a COVID-19 cure.,South West News Service,"8, 2020 2020",false,FALSE,0
2929,Amy Sherman,Georgia Gov. Brian Kemp “mandates restaurants reopen”,Facebook posts,"8, 2020 2020",false,FALSE,0
2930,Ciara O'Rourke,“New autopsy reports suggest Jeffrey Epstein most likely died from COVID-19 complications.”,Viral image,"8, 2020 2020",false,FALSE,0
2931,Samantha Putterman,Says Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.,Bloggers,"8, 2020 2020",false,FALSE,0
2932,Ciara O'Rourke,A photo shows Brian Kemp posing with Gregory McMichael.,Viral image,"8, 2020 2020",false,FALSE,0
2933,Bill McCarthy,“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”,Facebook posts,"7, 2020 2020",barely-true,FALSE,0
2934,Tom Kertscher,"Under the mayor’s COVID-19 order, Kansas City “churchgoers must register with the government.”",Liberty Counsel,"7, 2020 2020",barely-true,FALSE,0
2935,Samantha Putterman,Says the current survival rate for COVID-19 in the U.S. is “98.54%”,Facebook posts,"7, 2020 2020",half-true,FALSE,0
2936,Samantha Putterman,"Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.",Facebook posts,"7, 2020 2020",pants-fire,FALSE,0
2937,Ciara O'Rourke,A photo shows Rob Cantrall at a recent Michigan protest.,Viral image,"7, 2020 2020",false,FALSE,0
2938,Tom Kertscher,"Gas is under $1 in 13 states, but $2.27 in Pennsylvania, because of the governor.",Facebook posts,"7, 2020 2020",barely-true,FALSE,0
2939,Madison Czopek,"Prominent Democrats were born in April 1948, ""nine months after"" a UFO crashed near Roswell, N.M.",Facebook posts,"7, 2020 2020",false,FALSE,0
2940,Daniel Funke,"Dr. Anthony Fauci ""has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”",Bloggers,"6, 2020 2020",false,FALSE,0
2941,Ciara O'Rourke,"“Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval, teachers will inspect the bedroom of each student currently enrolled in K-8.”",Viral image,"6, 2020 2020",pants-fire,FALSE,0
2942,Amy Sherman,"“The flu killed 80,000 people in the U.S. last year”",Facebook posts,"6, 2020 2020",barely-true,FALSE,0
2943,Ciara O'Rourke,“First volunteer in UK coronavirus vaccine trial has died.”,Bloggers,"5, 2020 2020",false,FALSE,0
2944,Ciara O'Rourke,Greta Thunberg “going on hunger strike until Trump is removed.”,Bloggers,"5, 2020 2020",false,FALSE,0
2945,Tom Kertscher,“New York Times editor admits Biden sexual assault story was censored at behest of Biden campaign.”,Facebook posts,"4, 2020 2020",barely-true,FALSE,0
2946,Louis Jacobson,Politicians “receive full pay retirement after serving 1 term!”,Facebook posts,"4, 2020 2020",false,FALSE,0
2947,Samantha Putterman,Says President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,Facebook posts,"1, 2020 2020",false,FALSE,0
2948,Ciara O'Rourke,"Walmart, Amazon, Kroger, Target and Costco “have not had any reported (coronavirus) cases in the news.”",Viral image,"1, 2020 2020",false,FALSE,0
2949,Samantha Putterman,The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.,Facebook posts,"1, 2020 2020",false,FALSE,0
2950,Tom Kertscher,The CDC recommends that only people with COVID-19 symptoms should wear masks.,Facebook posts,"1, 2020 2020",false,FALSE,0
2951,Daniel Funke,Says a video shows Joe Biden lolling his tongue.,Facebook posts,"30, 2020 2020",pants-fire,FALSE,0
2952,Jon Greenberg,"“President Trump just announced that the ‘biological’ lab in Wuhan where the COVID-19 virus was created was ‘funded’ by President Barak (sp) Hussein Obama in 2015 to the tune of $3,800,000 American dollars!”",Bloggers,"30, 2020 2020",false,FALSE,0
2953,Miriam Valverde,“Trump and McConnell are blocking stimulus checks for Americans married to immigrants.”,Facebook posts,"29, 2020 2020",barely-true,FALSE,0
2954,Daniel Funke,Michigan Gov. Gretchen Whitmer “has just been stripped of her emergency coronavirus powers by her state legislature.”,Instagram posts,"29, 2020 2020",barely-true,FALSE,0
2955,Samantha Putterman,"Quotes Gov. Gretchen Whitmer as saying, “Now is not the time to live by the Constitution, it’s time to put that damn thing in a shredder.”",Facebook posts,"29, 2020 2020",pants-fire,FALSE,0
2956,Samantha Putterman,"Alexandria Ocasio-Cortez compared Trump to Jesus, calling both “con artists.”",Bloggers,"28, 2020 2020",pants-fire,FALSE,0
2957,Daniel Funke,“Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.”,Facebook posts,"28, 2020 2020",false,FALSE,0
2958,Tom Kertscher,"“Sweden has zero lockdown” and “is in no worse shape than Denmark or Norway,” which are in lockdown.",Facebook posts,"28, 2020 2020",barely-true,FALSE,0
2959,Bill McCarthy,"“Joe Biden was involved in a plot to kidnap JFK Jr. according to the just declassified FBI files, and also made several threats.""",Facebook posts,"27, 2020 2020",pants-fire,FALSE,0
2960,Louis Jacobson,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,Facebook posts,"27, 2020 2020",pants-fire,FALSE,0
2961,Amy Sherman,Mosquitoes can transfer COVID-19 “from person to person”,Facebook posts,"27, 2020 2020",false,FALSE,0
2962,Jon Greenberg,“People defying stay-at-home order fill Arizona beaches.”,Bloggers,"27, 2020 2020",pants-fire,FALSE,0
2963,Patrick Orsagos,"In 1986, the founder of the Times Square Church prophesied that he saw “a plague coming on the world and the bars and church and government will shut down,” with New York City especially hard hit.",Facebook posts,"24, 2020 2020",false,FALSE,0
2964,Ciara O'Rourke,“Trump said ‘hundreds’ of governors are calling him…& we only have 50.”,Facebook posts,"24, 2020 2020",false,FALSE,0
2965,Ciara O'Rourke,“Governor Gretchen Whitmer spent the past weekend at her VACATION COTTAGE at Birch Lake. Violating her own EXECUTIVE ORDER.”,Facebook posts,"24, 2020 2020",false,FALSE,0
2966,Tom Kertscher,"A banner with a swastika, “Trump” and “Pence” is from a Michigan coronavirus protest.",Facebook posts,"24, 2020 2020",false,FALSE,0
2967,Daniel Funke,"The Gates Foundation ""tested a polio vax in India between 2000 & 2017 and paralysed 496,000 children.""",Facebook posts,"23, 2020 2020",false,FALSE,0
2968,Samantha Putterman,Says Bill O'Reilly wrote a post claiming that the coronavirus was created as a bioweapon by the Chinese government.,Facebook posts,"23, 2020 2020",pants-fire,FALSE,0
2969,Samantha Putterman,Photo shows packed beach of re-opened Jacksonville Beach on CNN.,Viral image,"23, 2020 2020",pants-fire,FALSE,0
2970,Louis Jacobson,"“The Democrats are pushing for an implanted microchip in humans, and everyone to be vaccinated.”",Facebook posts,"23, 2020 2020",false,FALSE,0
2971,Daniel Funke,"The Gates Foundation ""has the patent for this coronavirus.""",Facebook posts,"23, 2020 2020",false,FALSE,0
2972,Ciara O'Rourke,"Trey Gowdy said, “I’m not saying COVID-19 isn’t real…. But pay attention folks, there’s much more going on here than what meets the eye.”",Facebook posts,"23, 2020 2020",false,FALSE,0
2973,Ciara O'Rourke,“Breaking news Kim Jong Un has pass(ed) away.”,YouTube videos,"22, 2020 2020",false,FALSE,0
2974,Ciara O'Rourke,Nigerians are “burning Chinese stores.”,Viral image,"22, 2020 2020",false,FALSE,0
2975,Tom Kertscher,"Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money.",Facebook posts,"22, 2020 2020",false,FALSE,0
2976,Ciara O'Rourke,Joe Diffie’s death was labeled “as a COVID-19 death and it wasn’t!”,Facebook posts,"22, 2020 2020",false,FALSE,0
2977,Tom Kertscher,Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,Facebook posts,"21, 2020 2020",false,FALSE,0
2978,Samantha Putterman,Says Democrats are on vacation until May 4 and “refuse to come back” to sign a bill to help small businesses.,Facebook posts,"21, 2020 2020",false,FALSE,0
2979,Tom Kertscher,Hospitals get paid more to list patients as COVID-19.,Facebook posts,"21, 2020 2020",half-true,FALSE,0
2980,Ciara O'Rourke,"A photo taken by a journalist showing a beach in Jacksonville, Fla., isn't from after the government
reopened the beach as news reports have claimed.",Viral image,"21, 2020 2020",false,FALSE,0
2981,Ciara O'Rourke,“My wife is suffering from coronavirus and she is pregnant. The doctor said she won’t survive it.”,Viral image,"21, 2020 2020",pants-fire,FALSE,0
2982,Daniel Funke,"Says a photo shows the ""SAME EXACT PEOPLE"" at ""two different beaches"" in Los Angeles County and Jacksonville, Fla.",Facebook posts,"20, 2020 2020",false,FALSE,0
2983,Tom Kertscher,News photo from stay-at-home protest was doctored to add Confederate flag.,Facebook posts,"20, 2020 2020",pants-fire,FALSE,0
2984,Tom Kertscher,Says Nancy Pelosi tweeted that she was disgusted with Donald Trump over taxes,Facebook posts,"20, 2020 2020",false,FALSE,0
2985,Tom Kertscher,"Says Nancy Pelosi’s ""4th husband"" filed for divorce.",Facebook posts,"20, 2020 2020",false,FALSE,0
2986,Samantha Putterman,Walmart is adopting a staggered shopping schedule by age group during the COVID-19 pandemic.,Facebook posts,"17, 2020 2020",pants-fire,FALSE,0
2987,Samantha Putterman,Says Nancy Pelosi called Social Security recipients “leeches” and “burdens on society.”,Facebook posts,"17, 2020 2020",pants-fire,FALSE,0
2988,Tom Kertscher,“Africans living in China now being forced to sleep outside in the cold” as “Chinese nationals blame them for the rising number of new coronavirus cases in the country.”,Facebook posts,"16, 2020 2020",true,REAL,1
2989,Patrick Orsagos,"If you ask Amazon’s Alexa about the origin of the coronavirus pandemic, it says “the government planned” it.",Facebook posts,"16, 2020 2020",false,FALSE,0
2990,Tom Kertscher,"Says all Vegas hotels but Trump’s have donated food, rooms in COVID response.",Facebook posts,"16, 2020 2020",barely-true,FALSE,0
2991,Daniel Funke,Says Dr. Anthony Fauci “stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine.”,Facebook posts,"15, 2020 2020",false,FALSE,0
2992,Louis Jacobson,"The $1,200 coronavirus relief checks this year are “just an advance on your next tax return. … Next year, you're automatically going to owe $1,200 come tax season.”",YouTube videos,"15, 2020 2020",false,FALSE,0
2993,Tom Kertscher,Says Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit.,Facebook posts,"15, 2020 2020",false,FALSE,0
2994,Ciara O'Rourke,Says 44 senators “voted NOT to send stimulus checks.”,Viral image,"15, 2020 2020",false,FALSE,0
2995,Ciara O'Rourke,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,Viral image,"15, 2020 2020",false,FALSE,0
2996,Madison Czopek,Says Bill Murray said “Social media is training us to compare our lives ... No wonder why everyone is depressed.”,Viral image,"15, 2020 2020",false,FALSE,0
2997,Bill McCarthy,"""The Postal Service is not losing money because of Amazon. It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does ... Without this law, the Postal Service would be turning a profit.”",AFL-CIO,"15, 2020 2020",half-true,FALSE,0
2998,Samantha Putterman,Images show COVID-19 victims being buried in mass graves in New York City.,Facebook posts,"15, 2020 2020",mostly-true,FALSE,0
2999,Ciara O'Rourke,"“Corona is so bad, this guy died twice!”",Viral image,"15, 2020 2020",false,FALSE,0
3000,Ciara O'Rourke,Says a video shows a “gay party in Italy few weeks before COVID-19.”,Viral image,"14, 2020 2020",false,FALSE,0
3001,Tom Kertscher,"Says the Asian, Hong Kong, swine and bird flus each “killed more people than coronavirus.”",Facebook posts,"14, 2020 2020",false,FALSE,0
3002,Samantha Putterman,Says there’s an 800 number you can call to track the status of your stimulus check.,Facebook posts,"14, 2020 2020",pants-fire,FALSE,0
3003,Ciara O'Rourke,“Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.”,Facebook posts,"14, 2020 2020",false,FALSE,0
3004,Ciara O'Rourke,"“Church services can’t resume until we’re all vaccinated, says Bill Gates.”",Bloggers,"13, 2020 2020",false,FALSE,0
3005,Anna Peterson,"Say televangelist Pat Robertson said some young people “are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where I think the (corona)virus came from.”",Tweets,"13, 2020 2020",pants-fire,FALSE,0
3006,Tom Kertscher,"Says CEOs got advance notice of COVID, then resigned to dump stock.",Facebook posts,"13, 2020 2020",false,FALSE,0
3007,Bill McCarthy,Says video of body bags being dumped in a ditch shows the “situation in Italy” due to the coronavirus.,Facebook posts,"13, 2020 2020",false,FALSE,0
3008,Ciara O'Rourke,“Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.”,Facebook posts,"13, 2020 2020",false,FALSE,0
3009,Samantha Putterman,Suggests Trump urged sick people to get out and vote during COVID-19 pandemic,Tweets,"13, 2020 2020",false,FALSE,0
3010,Tom Kertscher,“Same little boy died of COVID-19 in three different countries. Still don’t believe the media is #fakenews?”,Facebook posts,"13, 2020 2020",pants-fire,FALSE,0
3011,Ciara O'Rourke,“‘Private’ messages sent to individual people during a Zoom meeting show up in the end-of-meeting transcript along with all other public messages.”,Viral image,"13, 2020 2020",half-true,FALSE,0
3012,Ciara O'Rourke,Says a photo shows South Carolina after stay-at-home orders were announced.,Facebook posts,"13, 2020 2020",false,FALSE,0
3013,Daniel Funke,"Says Donald Trump ""himself has a financial stake in the French company that makes the brand-name version of hydroxychloroquine.”",Facebook posts,"9, 2020 2020",half-true,FALSE,0
3014,Emily Venezky,"“The CDC issued its first warning on Jan 8. Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21, & Feb 28. He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7, Mar 8. The first time he admitted the coronavirus might be a problem was Mar 13.”",Facebook posts,"9, 2020 2020",half-true,FALSE,0
3015,Tom Kertscher,Says a pandemic occurs exactly every 100 years.,Facebook posts,"9, 2020 2020",false,FALSE,0
3016,Samantha Putterman,"Says “Bill Gates and other globalists, in collaboration with pharmaceutical companies, are reportedly working to push tracking bracelets and ‘invisible tattoos’ to monitor Americans during an impending lockdown.”",Instagram posts,"9, 2020 2020",barely-true,FALSE,0
3017,Daniel Funke,"Says Rudy Giuliani ""bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine"" in early February.",Tweets,"9, 2020 2020",false,FALSE,0
3018,Ciara O'Rourke,People are handing out masks “doused with chemicals which knocks you out cold” so they can rob you.,Viral image,"9, 2020 2020",false,FALSE,0
3019,Ciara O'Rourke,"“In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.”",Facebook posts,"9, 2020 2020",false,FALSE,0
3020,Samantha Putterman,Says cutting out sugar and drinking hot lemon water will cure cancer.,Facebook posts,"9, 2020 2020",false,FALSE,0
3021,Ciara O'Rourke,"Says a California surfer was “alone, in the ocean,” when he was arrested for violating the state’s stay-at-home order.",Viral image,"9, 2020 2020",mostly-true,FALSE,0
3022,Paul Specht,"“North Carolina & Virginia State line is closed. Nothing in or out.""",Facebook posts,"8, 2020 2020",pants-fire,FALSE,0
3023,Ciara O'Rourke,Says this poem about people staying home was written by Kathleen O’Mara in 1869.,Facebook posts,"8, 2020 2020",false,FALSE,0
3024,Tom Kertscher,"“Non-essential people get to file for unemployment and make two to three times more than normal,” but essential workers still on the job get no pay raise.",Facebook posts,"8, 2020 2020",half-true,FALSE,0
3025,Ciara O'Rourke,“59 people die as pastor gives them dettol to drink in church to prevent coronavirus.”,Viral image,"8, 2020 2020",false,FALSE,0
3026,Madison Czopek,"“If you’ve let somebody claim your kids for income tax purposes, you will not receive a stimulus check. The person who claimed your kids is gonna get it.”",Viral image,"8, 2020 2020",half-true,FALSE,0
3027,Ciara O'Rourke,Says video shows “the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.”,Viral image,"7, 2020 2020",false,FALSE,0
3028,Ciara O'Rourke,Says Goodwill used the pandemic “to fire all of their employees instead of laying them off.”,Facebook posts,"7, 2020 2020",false,FALSE,0
3029,Ciara O'Rourke,Says Queen Elizabeth said Philippine President Rodrigo Duterte “is the kind of leader who knows the way .... Filipinos are very lucky to have him.”,Viral image,"7, 2020 2020",pants-fire,FALSE,0
3030,Samantha Putterman,Photo shows a crowded New York City subway train during stay-at-home order.,Viral image,"7, 2020 2020",true,REAL,1
3031,Daniel Funke,"Says celebrities are calling for a ""'total Hollywood strike' until Trump resigns.""",Bloggers,"7, 2020 2020",false,FALSE,0
3032,Ciara O'Rourke,“Rivers in Oklahoma are full of catfish carrying the virus.”,Viral image,"6, 2020 2020",false,FALSE,0
3033,Daniel Funke,Says the NBA is asking Donald Trump to “resign or we’ll never play again.”,Bloggers,"6, 2020 2020",pants-fire,FALSE,0
3034,Tom Kertscher,"“Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too?”",Facebook posts,"6, 2020 2020",half-true,FALSE,0
3035,Samantha Putterman,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.,Facebook posts,"6, 2020 2020",false,FALSE,0
3036,Ciara O'Rourke,“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”,Bloggers,"3, 2020 2020",false,FALSE,0
3037,Daniel Funke,Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,Facebook posts,"3, 2020 2020",barely-true,FALSE,0
3038,Tom Kertscher,"Says for otherwise healthy people “experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high,” but not over 103 or 104 degrees.",Facebook posts,"3, 2020 2020",barely-true,FALSE,0
3039,Tom Kertscher,Pictures and reports of “empty hospitals” prove COVID-19 spread is “fake crisis for real government planned agendas.”,Facebook posts,"3, 2020 2020",false,FALSE,0
3040,Ciara O'Rourke,Says Nancy Pelosi’s “daughter is on the board of the Kennedy Center so that’s why it was so important to send them all that money.”,Facebook posts,"3, 2020 2020",false,FALSE,0
3041,Bill McCarthy,"“This lady here applied sanitizer to her hands/forearms & went to the kitchen to cook. The moment she turned on the gas stove, her hands caught fire due to the alcohol contained in the sanitizer.”",Facebook posts,"3, 2020 2020",false,FALSE,0
3042,Daniel Funke,"Says the governors of Michigan, New York and Nevada “have issued orders banning the prescription of hydroxychloroquine to patients with COVID-19.”",Facebook posts,"2, 2020 2020",false,FALSE,0
3043,Ciara O'Rourke,"Says Italy arrested a doctor “for intentionally killing over 3,000 coronavirus patients.”",Bloggers,"2, 2020 2020",pants-fire,FALSE,0
3044,Bill McCarthy,"“On February 7, the WHO warned about the limited stock of PPE. That same day, the Trump administration announced it was sending 18 tons of masks, gowns and respirators to China.”",Facebook posts,"2, 2020 2020",true,REAL,1
3045,Ciara O'Rourke,“Queen Elizabeth tests positive for COVID-19.”,Bloggers,"2, 2020 2020",false,FALSE,0
3046,Samantha Putterman,Says COVID-19 remains in the air for eight hours and that everyone is now required to wear masks “everywhere.”,Facebook posts,"2, 2020 2020",false,FALSE,0
3047,Emily Venezky,“if your child gets this virus their going to hospital alone in a van with people they don’t know...to be with people they don’t know… you will be at home without them in their time of need.”,Viral image,"2, 2020 2020",pants-fire,FALSE,0
3048,Daniel Funke,"Says President Donald Trump will announce that a scientist ""finally found vaccine to cure corona virus.""",Bloggers,"1, 2020 2020",pants-fire,FALSE,0
3049,Miriam Valverde,"Says Italian Prime Minister Giuseppe Conte said, “We have lost control, we have killed the epidemic physically and mentally. Can’t understand what more we can do, all solutions are exhausted on ground. Our only hope remains up in the Sky, God rescue your people.”",Facebook posts,"1, 2020 2020",pants-fire,FALSE,0
3050,Ciara O'Rourke,Says students have to repeat the same grade next year.,Facebook posts,"31, 2020 2020",pants-fire,FALSE,0
3051,Ciara O'Rourke,Says certain states are banning the sale of alcohol.,Facebook posts,"30, 2020 2020",false,FALSE,0
3052,Daniel Funke,"Says the Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase.",Facebook posts,"30, 2020 2020",pants-fire,FALSE,0
3053,Ciara O'Rourke,“COVID literally stands for Chinese Originated Viral Infectious Disease.”,Viral image,"30, 2020 2020",pants-fire,FALSE,0
3054,Tom Kertscher,"Says imposters in hazmat suits are going door to door in Stockton, Calif., saying they are checking residents for fever or COVID-19, but they “will enter your home and physically attempt robbery.”",Facebook posts,"30, 2020 2020",false,FALSE,0
3055,Tom Kertscher,Says to leave objects in the sun to avoid contracting the coronavirus.,Facebook posts,"27, 2020 2020",false,FALSE,0
3056,Samantha Putterman,Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days.,Facebook posts,"26, 2020 2020",false,FALSE,0
3057,Samantha Putterman,Says truck drivers are being turned away from fast-food restaurants during the COVID-19 pandemic.,Facebook posts,"26, 2020 2020",mostly-true,FALSE,0
3058,Tom Kertscher,“Donald Trump would receive $17 million for three hotels closed for four days under Republican bill! How in the hell is this right?!”,Facebook posts,"26, 2020 2020",false,FALSE,0
3059,Bill McCarthy,"“All schools in Canada are closed for the rest of the school year, each family will receive $950 every two weeks for the next 15 weeks, banks were notif(ied) to suspend mortgage payments for at least 6 months, and student loans deferred.”",Facebook posts,"25, 2020 2020",half-true,FALSE,0
3060,Daniel Funke,An audio message lists five ways people can prevent the novel coronavirus.,Chain message,"25, 2020 2020",false,FALSE,0
3061,Ciara O'Rourke,“Bill Gates told us about the coronavirus in 2015.”,Facebook posts,"25, 2020 2020",mostly-true,FALSE,0
3062,Ciara O'Rourke,Says a military Humvee labeled “COVID-19 quarantine team” was on Interstate 696 in Michigan.,Viral image,"25, 2020 2020",false,FALSE,0
3063,Tom Kertscher,"""If you are in Las Vegas and you get a knock on your door from NV Power, 2020 Census or CVD-19 testers, do not open your door. They are robbing people at gunpoint.""",Facebook posts,"25, 2020 2020",false,FALSE,0
3064,Emily Venezky,“Boil some orange peels wit cayenne pepper in it stand over the pot breathe in the steam so all that mucus can release from yo nasal… MUCUS is the problem its where THE VIRUS LIVES!!!”,Facebook posts,"25, 2020 2020",pants-fire,FALSE,0
3065,Daniel Funke,"""Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of"" the novel coronavirus.",Chain message,"24, 2020 2020",false,FALSE,0
3066,Samantha Putterman,Says Russia unleashed more than 500 lions on its streets to ensure that people are staying indoors during this pandemic outbreak.,Instagram posts,"24, 2020 2020",pants-fire,FALSE,0
3067,Tom Kertscher,"""U.S. deaths since 1/22 (2020): COVID-19: 27, flu, 4,700; abortion: 118,000.""",Facebook posts,"24, 2020 2020",barely-true,FALSE,0
3068,Samantha Putterman,Quotes Joe Biden as saying “people who have never died before are now dying from coronavirus.”,Facebook posts,"24, 2020 2020",pants-fire,FALSE,0
3069,Daniel Funke,"Says ""special military helicopters will spray pesticide against the Corona virus in the skies all over the country.""",Chain message,"24, 2020 2020",false,FALSE,0
3070,Samantha Putterman,A video shows Joe Biden “looking at books about dementia.”,YouTube videos,"23, 2020 2020",pants-fire,FALSE,0
3071,Samantha Putterman,Says businesses will give you free baby formula during the coronavirus outbreak.,Facebook posts,"23, 2020 2020",pants-fire,FALSE,0
3072,Tom Kertscher,"""Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The Coronavirus.""",Facebook posts,"23, 2020 2020",false,FALSE,0
3073,Bill McCarthy,"“So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.”",Facebook posts,"23, 2020 2020",half-true,FALSE,0
3074,Ciara O'Rourke,Says you can get a free $100 Lowe’s coupon by answering a few questions,Bloggers,"23, 2020 2020",false,FALSE,0
3075,Ciara O'Rourke,“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,Facebook posts,"23, 2020 2020",false,FALSE,0
3076,Patrick Orsagos,Says “Senator Joe Manchin hit (an) all time low saying seniors and the disabled did not need the relief package $1000 on Fox News.”,Facebook posts,"23, 2020 2020",half-true,FALSE,0
3077,Daniel Funke,"The federal government is “preparing to mobilize the national guard,” “dispatch them across the US with military” and “announce a nationwide 1 week quarantine for all citizens.”",Chain message,"20, 2020 2020",false,FALSE,0
3078,Tom Kertscher,Says Joe Biden “just announced on CNN he will completely shut down drilling for oil and natural gas on day one of his administration.”,Facebook posts,"20, 2020 2020",barely-true,FALSE,0
3079,Tom Kertscher,"A list of 11 names are “Marines that gave their lives this week for everyone in this country. There is no media for them, not even a mention of their names.”",Facebook posts,"20, 2020 2020",false,FALSE,0
3080,Daniel Funke,"2019 coronavirus can live for ""up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”",Facebook posts,"20, 2020 2020",mostly-true,FALSE,0
3081,Ciara O'Rourke,“People are going door to door in Colorado Springs stating they are COVID testing so they can rob people!!!!”,Facebook posts,"19, 2020 2020",false,FALSE,0
3082,Daniel Funke,"Says ""there is no"" COVID-19 virus.",Facebook posts,"19, 2020 2020",pants-fire,FALSE,0
3083,Bill McCarthy,"Says President Donald Trump said, “People are dying who have never died before.”",Facebook posts,"19, 2020 2020",pants-fire,FALSE,0
3084,Daniel Funke,"""George Soros owns the WuXi PHARMA LAB located in Wuhan, China where COVID-19 was developed and conveniently Broke Out.""",Facebook posts,"19, 2020 2020",false,FALSE,0
3085,Samantha Putterman,Says the New York Times exposed the “real reason behind coronavirus hype: Crash the market to harm Trump’s re-election chances.”,Bloggers,"19, 2020 2020",pants-fire,FALSE,0
3086,Ciara O'Rourke,"Says Donald Trump tweeted, “I ordered the Treasury secretary to send checks to Americans! First however, we will go through your social media history from the last 4 years and search for any post with #NotMyPresident in it. I wouldn’t think of offending you with a check if I’m not your president! #MAGA”",Viral image,"19, 2020 2020",pants-fire,FALSE,0
3087,Tom Kertscher,"“President Trump, COVID-19 coronavirus: U.S. cases 1,329; U.S. deaths, 38; panic level: mass hysteria. President Obama, H1N1 virus: U.S. cases, 60.8 million; U.S. deaths, 12,469; panic level: totally chill. Do you all see how the media can manipulate your life.”",Viral image,"18, 2020 2020",barely-true,FALSE,0
3088,Tom Kertscher,“Italy has decided not to treat their elderly for this virus.”,Facebook posts,"18, 2020 2020",barely-true,FALSE,0
3089,Ciara O'Rourke,"“All US citizens are entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel coronavirus, starting from March 17.”",Facebook posts,"18, 2020 2020",false,FALSE,0
3090,Tom Kertscher,"Says Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.""",Ron Paul,"18, 2020 2020",false,FALSE,0
3091,Daniel Funke,"""COVID-19 started because we eat animals.""",Instagram posts,"18, 2020 2020",barely-true,FALSE,0
3092,Ciara O'Rourke,“MSNBC actually said on air ‘I hope enough people die from coronavirus that it harms Trump’s re-election.’”,Facebook posts,"18, 2020 2020",false,FALSE,0
3093,Amy Sherman,In South Florida “all children and adults must remain in their homes” due to coronavirus.,Facebook posts,"17, 2020 2020",pants-fire,FALSE,0
3094,Daniel Funke,President Donald Trump “will evoke (sic) what is called the Stafford act” and “order a two week mandatory quarantine for the nation.”,Facebook posts,"17, 2020 2020",false,FALSE,0
3095,Daniel Funke,"Says Donald Trump “cut funding to the CDC,” “fired the Pandemic Response Team,” “refused WHO tests” and “wasted two weeks calling this outbreak a ‘Democrat hoax.’”",Instagram posts,"17, 2020 2020",barely-true,FALSE,0
3096,Daniel Funke,Donald Trump is “announcing tomorrow that the US is going into quarantine for the next 14 days.”,Chain message,"17, 2020 2020",false,FALSE,0
